ccn,date,incident_date,incident_month,incident_day_of_week,incident_time,incident_hour,incident_ampm,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative,blurred_address,lat,long
210000751,"03/16/2021, 6:40:00 pm",3/16/2021,March,Tuesday,6:40:00 PM,6:00 PM,pm,"03/18/2021, 12:06:48 am",PALO ALTO,CA,94301,1100 Block BRYANT ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-16 11:40:00,1150 BRYANT ST,37.44077,-122.15348
218000166,"02/22/2021, 1:00:00 am",2/22/2021,February,Monday,1:00:00 AM,1:00 AM,am,"03/10/2021, 1:20:07 am",PALO ALTO,CA,94301,1100 Block BRYANT ST,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-08 14:25:00,1150 BRYANT ST,37.44077,-122.15348
210000883,"03/28/2021, 8:47:00 am",3/28/2021,March,Sunday,8:47:00 AM,8:00 AM,am,"03/30/2021, 1:06:15 am",PALO ALTO,CA,94303,2300 Block LOUIS RD,RMS: DUI ADULT/MISC,Traffic,DUI ADULT/MISC</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-28 01:47:00,2350 LOUIS RD,37.44106,-122.12906
210000197,"01/20/2021, 11:30:00 pm",1/20/2021,January,Wednesday,11:30:00 PM,1:00 PM,pm,"01/22/2021, 5:04:15 am",PALO ALTO,CA,94303,800 Block N CALIFORNIA AV,RMS: THEFT PETTY/AUTO ACCESSORY,Theft from Vehicle,THEFT PETTY/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-20 16:34:00,850 N CALIFORNIA AV,37.441086,-122.13295
210000896,"03/29/2021, 6:35:00 am",3/29/2021,March,Monday,6:35:00 AM,6:00 AM,am,"03/31/2021, 12:57:22 am",PALO ALTO,CA,94303,800 Block SOUTHAMPTON DR,RMS: DOMESTIC VIOLENCE/ASSAULT,Other,DOMESTIC VIOLENCE/ASSAULT</br><b>Disposition: </b> ARREST/CITE-ADULT-FSDReport Date: 2021-03-28 23:35:00,850 SOUTHAMPTON DR,37.441086,-122.133804
210000213,"01/23/2021, 3:35:00 am",1/23/2021,January,Saturday,3:35:00 AM,3:00 AM,am,"01/26/2021, 5:24:25 am",PALO ALTO,CA,94301,LOWELL AV & MIDDLEFIELD RD,RMS: ACCIDENT MINOR INJURY,Traffic,ACCIDENT MINOR INJURY</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-22 20:35:00,LOWELL AV & MIDDLEFIELD RD,37.4413,-122.141846
218000181,"03/08/2021, 8:00:00 am",3/8/2021,March,Monday,8:00:00 AM,8:00 AM,am,"03/18/2021, 12:06:53 am",PALO ALTO,CA,94301,700 Block ALMA ST,RMS: BURGLARY/AUTO,Theft from Vehicle,BURGLARY/AUTO</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-10 16:24:00,750 ALMA ST,37.441475,-122.16085
210000388,"02/08/2021, 4:09:00 am",2/8/2021,February,Monday,4:09:00 AM,4:00 AM,am,"02/11/2021, 4:28:51 am",PALO ALTO,CA,94301,700 Block ALMA ST,RMS: DOMESTIC VIOLENCE/BATTERY,Other,DOMESTIC VIOLENCE/BATTERY</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-07 21:09:00,750 ALMA ST,37.441475,-122.16085
210000839,"03/23/2021, 9:02:00 pm",3/23/2021,March,Tuesday,9:02:00 PM,9:00 PM,pm,"03/25/2021, 1:14:39 am",PALO ALTO,CA,94305,200 Block QUARRY RD,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-23 14:02:00,250 QUARRY RD,37.441708,-122.16981
218000131,"02/22/2021, 9:32:00 pm",2/22/2021,February,Monday,9:32:00 PM,9:00 PM,pm,"03/03/2021, 3:37:35 am",PALO ALTO,CA,94304,200 Block QUARRY RD,RMS: THEFT GRAND/SCAM,Theft,THEFT GRAND/SCAM</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-22 20:09:00,250 QUARRY RD,37.441708,-122.16981
210000613,"02/26/2021, 8:38:00 am",2/26/2021,February,Friday,8:38:00 AM,8:00 AM,am,"03/05/2021, 12:13:18 am",PALO ALTO,CA,94301,100 Block HOMER AV,RMS: BURGLARY/COMMERCIAL,Breaking & Entering,BURGLARY/COMMERCIAL</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-02 10:28:00,150 HOMER AV,37.44176,-122.15961
210000574,"02/26/2021, 5:26:00 am",2/26/2021,February,Friday,5:26:00 AM,5:00 AM,am,"02/27/2021, 4:36:28 am",PALO ALTO,CA,94301,800 Block EMERSON ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-25 22:27:00,850 EMERSON ST,37.441902,-122.15837
210000609,"03/01/2021, 10:00:00 pm",3/1/2021,March,Monday,10:00:00 PM,1:00 PM,pm,"03/03/2021, 3:37:32 am",PALO ALTO,CA,94301,1100 Block WAVERLEY ST,RMS: MISSING JUVENILE/MISC,Other,MISSING JUVENILE/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-01 15:00:00,1150 WAVERLEY ST,37.441994,-122.15229
210000284,"01/29/2021, 4:08:00 am",1/29/2021,January,Friday,4:08:00 AM,4:00 AM,am,"02/02/2021, 3:40:42 am",PALO ALTO,CA,94303,1800 Block NEWELL RD,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 21:08:00,1850 NEWELL RD,37.442017,-122.13815
210000174,"01/18/2021, 5:00:00 pm",1/18/2021,January,Monday,5:00:00 PM,5:00 PM,pm,"01/20/2021, 5:57:41 am",PALO ALTO,CA,94303,1800 Block NEWELL RD,RMS: VEHICLE/STOLEN,Theft of Vehicle,VEHICLE/STOLEN</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-18 10:00:00,1850 NEWELL RD,37.442017,-122.13815
218000058,"01/15/2021, 8:30:00 pm",1/15/2021,January,Friday,8:30:00 PM,8:00 PM,pm,"01/22/2021, 5:03:11 am",PALO ALTO,CA,94301,600 Block ALMA ST,RMS: THEFT PETTY/BIKE/BIKE PARTS,Theft,THEFT PETTY/BIKE/BIKE PARTS</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-19 19:31:00,650 ALMA ST,37.44225,-122.16209
210000333,"02/01/2021, 7:50:00 pm",2/1/2021,February,Monday,7:50:00 PM,7:00 PM,pm,"02/03/2021, 3:27:34 am",PALO ALTO,CA,94303,2400 Block BURNHAM WAY,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-01 12:58:00,2450 BURNHAM WAY,37.442295,-122.125656
210000108,"01/10/2021, 7:00:00 am",1/10/2021,January,Sunday,7:00:00 AM,7:00 AM,am,"01/13/2021, 5:15:03 am",PALO ALTO,CA,94303,2100 Block BARBARA DR,RMS: SUSPICIOUS CIRCUMSTANCE/MISC,Proactive Policing,SUSPICIOUS CIRCUMSTANCE/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-10 16:25:00,2150 BARBARA DR,37.44234,-122.13282
218000194,"02/28/2021, 11:00:00 pm",2/28/2021,February,Sunday,11:00:00 PM,1:00 PM,pm,"03/19/2021, 9:12:27 am",PALO ALTO,CA,94303,900 Block EL CAJON WAY,RMS: THEFT PETTY/FROM AUTO,Theft from Vehicle,THEFT PETTY/FROM AUTO</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-06 15:47:00,950 EL CAJON WAY,37.44237,-122.12812
218000170,"03/05/2021, 2:55:00 pm",3/5/2021,March,Friday,2:55:00 PM,2:00 PM,pm,"03/10/2021, 1:20:28 am",PALO ALTO,CA,94301,900 Block BRYANT ST,RMS: LOST PROPERTY/MISC,Property Crime,LOST PROPERTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-05 15:38:00,950 BRYANT ST,37.442375,-122.15599
210000154,"01/15/2021, 6:00:00 pm",1/15/2021,January,Friday,6:00:00 PM,6:00 PM,pm,"01/20/2021, 5:57:37 am",PALO ALTO,CA,94301,900 Block BRYANT ST,RMS: MISSING ADULT/MISC,Other,MISSING ADULT/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-15 11:00:00,950 BRYANT ST,37.442375,-122.15599
210000879,"03/28/2021, 3:45:00 am",3/28/2021,March,Sunday,3:45:00 AM,3:00 AM,am,"03/31/2021, 12:57:20 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: DOMESTIC VIOLENCE/BATTERY,Other,DOMESTIC VIOLENCE/BATTERY</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-27 20:47:00,15 UNIVERSITY AV,37.442432,-122.16509
210000872,"03/27/2021, 7:34:00 am",3/27/2021,March,Saturday,7:34:00 AM,7:00 AM,am,"03/31/2021, 12:57:18 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-03-27 00:34:00,15 UNIVERSITY AV,37.442432,-122.16509
210000886,"03/28/2021, 3:48:00 pm",3/28/2021,March,Sunday,3:48:00 PM,3:00 PM,pm,"03/31/2021, 12:57:20 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: ASSAULT WITH DEADLY WEAPON,Assault,ASSAULT WITH DEADLY WEAPON</br><b>Disposition: </b>INACTIVEReport Date: 2021-03-28 08:50:00,15 UNIVERSITY AV,37.442432,-122.16509
210000895,"03/29/2021, 5:52:00 am",3/29/2021,March,Monday,5:52:00 AM,5:00 AM,am,"03/30/2021, 1:05:27 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-03-28 22:52:00,15 UNIVERSITY AV,37.442432,-122.16509
210000882,"03/28/2021, 3:45:00 am",3/28/2021,March,Sunday,3:45:00 AM,3:00 AM,am,"03/30/2021, 1:06:14 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: BATTERY/PEACE OFFICER,Assault,BATTERY/PEACE OFFICER</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-27 20:47:00,15 UNIVERSITY AV,37.442432,-122.16509
210000818,"03/22/2021, 12:07:00 am",3/22/2021,March,Monday,12:07:00 AM,1:00 AM,am,"03/23/2021, 9:46:55 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-21 17:07:00,15 UNIVERSITY AV,37.442432,-122.16509
210000809,"03/21/2021, 5:51:00 am",3/21/2021,March,Sunday,5:51:00 AM,5:00 AM,am,"03/23/2021, 9:46:49 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-03-20 22:51:00,15 UNIVERSITY AV,37.442432,-122.16509
210000782,"03/19/2021, 4:04:00 am",3/19/2021,March,Friday,4:04:00 AM,4:00 AM,am,"03/23/2021, 1:27:24 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-18 21:04:00,15 UNIVERSITY AV,37.442432,-122.16509
210000781,"03/19/2021, 3:37:00 am",3/19/2021,March,Friday,3:37:00 AM,3:00 AM,am,"03/20/2021, 1:29:03 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: N&D/PARAPHERNALIA,Quality of Life,N&D/PARAPHERNALIA</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-03-18 20:37:00,15 UNIVERSITY AV,37.442432,-122.16509
210000702,"03/12/2021, 2:02:00 am",3/12/2021,March,Friday,2:02:00 AM,2:00 AM,am,"03/16/2021, 1:17:22 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: PENAL CODE/DISOBEY COURT ORDER,Quality of Life,PENAL CODE/DISOBEY COURT ORDER</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-11 19:02:00,15 UNIVERSITY AV,37.442432,-122.16509
210000656,"03/06/2021, 1:00:00 am",3/6/2021,March,Saturday,1:00:00 AM,1:00 AM,am,"03/10/2021, 1:20:18 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: MISSING ADULT/MISC,Other,MISSING ADULT/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-05 18:00:00,15 UNIVERSITY AV,37.442432,-122.16509
210000503,"02/20/2021, 3:20:00 am",2/20/2021,February,Saturday,3:20:00 AM,3:00 AM,am,"03/10/2021, 1:20:09 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: PENAL CODE/MISC,Other,PENAL CODE/MISC</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-02-19 20:30:00,15 UNIVERSITY AV,37.442432,-122.16509
210000631,"03/04/2021, 5:03:00 am",3/4/2021,March,Thursday,5:03:00 AM,5:00 AM,am,"03/05/2021, 12:13:20 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: MISSING ADULT/LOCATE,Other,MISSING ADULT/LOCATE</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-03 22:03:00,15 UNIVERSITY AV,37.442432,-122.16509
210000554,"02/24/2021, 5:12:00 pm",2/24/2021,February,Wednesday,5:12:00 PM,5:00 PM,pm,"02/26/2021, 3:34:53 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-24 10:12:00,15 UNIVERSITY AV,37.442432,-122.16509
210000536,"02/23/2021, 5:13:00 am",2/23/2021,February,Tuesday,5:13:00 AM,5:00 AM,am,"02/24/2021, 3:40:43 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-22 22:13:00,15 UNIVERSITY AV,37.442432,-122.16509
210000458,"02/15/2021, 1:25:00 am",2/15/2021,February,Monday,1:25:00 AM,1:00 AM,am,"02/17/2021, 4:35:16 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-14 18:25:00,15 UNIVERSITY AV,37.442432,-122.16509
210000279,"01/28/2021, 10:21:00 pm",1/28/2021,January,Thursday,10:21:00 PM,1:00 PM,pm,"01/30/2021, 4:17:29 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-28 15:21:00,15 UNIVERSITY AV,37.442432,-122.16509
210000219,"01/23/2021, 10:48:00 am",1/23/2021,January,Saturday,10:48:00 AM,1:00 AM,am,"01/26/2021, 5:24:27 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>INACTIVE<br /><b>Report Date: </b>2021-01-23 03:48:00,15 UNIVERSITY AV,37.442432,-122.16509
210000147,"01/15/2021, 5:26:00 am",1/15/2021,January,Friday,5:26:00 AM,5:00 AM,am,"01/20/2021, 5:57:36 am",PALO ALTO,CA,94301,1 Block UNIVERSITY AV,RMS: N&D/POSSESSION,Quality of Life,N&D/POSSESSION</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-14 22:26:00,15 UNIVERSITY AV,37.442432,-122.16509
210000553,"02/24/2021, 1:39:00 am",2/24/2021,February,Wednesday,1:39:00 AM,1:00 AM,am,"02/26/2021, 3:34:53 am",PALO ALTO,CA,94301,800 Block RAMONA ST,RMS: PSYCH SUBJECT,Emergency,PSYCH SUBJECT</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-23 18:39:00,850 RAMONA ST,37.442524,-122.15781
210000040,"01/04/2021, 10:45:00 pm",1/4/2021,January,Monday,10:45:00 PM,1:00 PM,pm,"01/06/2021, 5:47:04 am",PALO ALTO,CA,94301,800 Block RAMONA ST,RMS: VEHICLE/STOLEN,Theft of Vehicle,VEHICLE/STOLEN</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-04 15:45:00,850 RAMONA ST,37.442524,-122.15781
210000596,"02/28/2021, 10:36:00 pm",2/28/2021,February,Sunday,10:36:00 PM,1:00 PM,pm,"03/03/2021, 3:37:31 am",PALO ALTO,CA,94301,1500 Block BLOCK MIDDLEFIELD RD,RMS: MISDEMEANOR/HIT & RUN,Traffic,MISDEMEANOR/HIT & RUN</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-28 15:36:00,1550 BLOCK MIDDLEFIELD RD,37.442577,-122.14389
218000156,"02/27/2021, 5:50:00 pm",2/27/2021,February,Saturday,5:50:00 PM,5:00 PM,pm,"03/04/2021, 3:49:48 am",PALO ALTO,CA,94301,700 Block EMERSON ST,RMS: THEFT PETTY/MISC,Theft,THEFT PETTY/MISC</br><b>Disposition: </b>INACTIVEReport Date: 2021-03-01 10:29:00,750 EMERSON ST,37.44271,-122.15965
210000504,"02/20/2021, 5:18:00 am",2/20/2021,February,Saturday,5:18:00 AM,5:00 AM,am,"02/25/2021, 4:19:13 am",PALO ALTO,CA,94301,600 Block HIGH ST,RMS: ROBBERY/STRONG ARM,Robbery,ROBBERY/STRONG ARM</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-19 22:18:00,650 HIGH ST,37.44288,-122.161476
210000825,"03/22/2021, 6:30:00 pm",3/22/2021,March,Monday,6:30:00 PM,6:00 PM,pm,"03/24/2021, 1:36:35 am",PALO ALTO,CA,94303,NEWELL RD & EMBARCADERO RD,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-22 11:43:00,NEWELL RD & EMBARCADERO RD,37.443142,-122.13975
210000159,"01/16/2021, 10:40:00 pm",1/16/2021,January,Saturday,10:40:00 PM,1:00 PM,pm,"01/20/2021, 5:57:39 am",PALO ALTO,CA,94301,500 Block ALMA ST,RMS: ACCIDENT PROPERTY DAMAGE,Traffic,ACCIDENT PROPERTY DAMAGE</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-16 15:40:00,550 ALMA ST,37.443172,-122.163826
210000298,"01/29/2021, 11:51:00 pm",1/29/2021,January,Friday,11:51:00 PM,1:00 PM,pm,"02/10/2021, 4:11:42 am",PALO ALTO,CA,94301,700 Block RAMONA ST,RMS: PROWLER/MISC,Proactive Policing,PROWLER/MISC</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-29 16:51:00,750 RAMONA ST,37.443237,-122.158936
210000325,"02/01/2021, 3:00:00 am",2/1/2021,February,Monday,3:00:00 AM,3:00 AM,am,"02/02/2021, 3:40:47 am",PALO ALTO,CA,94301,700 Block RAMONA ST,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-31 20:00:00,750 RAMONA ST,37.443237,-122.158936
218000098,"02/08/2021, 7:01:00 am",2/8/2021,February,Monday,7:01:00 AM,7:00 AM,am,"02/12/2021, 3:17:37 am",PALO ALTO,CA,94303,900 Block ELSINORE DR,RMS: THEFT PETTY/FROM AUTO,Theft from Vehicle,THEFT PETTY/FROM AUTO</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-09 18:57:00,950 ELSINORE DR,37.443398,-122.129295
218000125,"02/20/2021, 5:45:00 pm",2/20/2021,February,Saturday,5:45:00 PM,5:00 PM,pm,"03/03/2021, 3:37:34 am",PALO ALTO,CA,94303,1900 Block BARBARA DR,RMS: THEFT GRAND/AUTO ACCESSORY,Theft from Vehicle,THEFT GRAND/AUTO ACCESSORY</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-20 10:51:00,1950 BARBARA DR,37.443462,-122.134575
210000893,"03/29/2021, 1:44:00 am",3/29/2021,March,Monday,1:44:00 AM,1:00 AM,am,"03/30/2021, 1:06:17 am",PALO ALTO,CA,94301,500 Block HIGH ST,RMS: ASSAULT WITH DEADLY WEAPON,Assault,ASSAULT WITH DEADLY WEAPON</br><b>Disposition: </b>ARREST/BOOKEDReport Date: 2021-03-28 18:44:00,550 HIGH ST,37.4436,-122.16263
210000403,"02/09/2021, 1:04:00 pm",2/9/2021,February,Tuesday,1:04:00 PM,1:00 PM,pm,"02/11/2021, 4:27:25 am",PALO ALTO,CA,94301,500 Block HIGH ST,RMS: ARSON/MISC,Other,ARSON/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-09 06:04:00,550 HIGH ST,37.4436,-122.16263
210000125,"01/12/2021, 7:30:00 pm",1/12/2021,January,Tuesday,7:30:00 PM,7:00 PM,pm,"01/14/2021, 5:25:07 am",PALO ALTO,CA,94301,500 Block HIGH ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-12 12:30:00,550 HIGH ST,37.4436,-122.16263
210000082,"01/08/2021, 2:50:00 pm",1/8/2021,January,Friday,2:50:00 PM,2:00 PM,pm,"01/13/2021, 5:15:51 am",PALO ALTO,CA,94301,400 Block ALMA ST,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-01-08 07:58:00,450 ALMA ST,37.44362,-122.16445
210000892,"03/28/2021, 9:28:00 pm",3/28/2021,March,Sunday,9:28:00 PM,9:00 PM,pm,"03/30/2021, 1:06:17 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-28 14:28:00,250 FOREST AV,37.443794,-122.159584
210000815,"03/21/2021, 9:00:00 pm",3/21/2021,March,Sunday,9:00:00 PM,9:00 PM,pm,"03/23/2021, 9:46:53 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: F&W/DISPOSAL REQUEST,Other,F&W/DISPOSAL REQUEST</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-21 14:22:00,250 FOREST AV,37.443794,-122.159584
210000811,"03/21/2021, 7:41:00 am",3/21/2021,March,Sunday,7:41:00 AM,7:00 AM,am,"03/23/2021, 9:46:51 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: ANIMAL/MISC,Proactive Policing,ANIMAL/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-21 00:41:00,250 FOREST AV,37.443794,-122.159584
210000770,"03/17/2021, 11:02:00 pm",3/17/2021,March,Wednesday,11:02:00 PM,1:00 PM,pm,"03/19/2021, 1:48:06 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-03-17 16:02:00,250 FOREST AV,37.443794,-122.159584
210000585,"02/04/2021, 10:00:00 pm",2/4/2021,February,Thursday,10:00:00 PM,1:00 PM,pm,"03/03/2021, 3:37:28 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADEReport Date: 2021-02-26 17:00:00,250 FOREST AV,37.443794,-122.159584
210000607,"03/01/2021, 10:15:00 pm",3/1/2021,March,Monday,10:15:00 PM,1:00 PM,pm,"03/03/2021, 3:37:32 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATIONReport Date: 2021-03-01 15:15:00,250 FOREST AV,37.443794,-122.159584
210000555,"02/24/2021, 5:41:00 pm",2/24/2021,February,Wednesday,5:41:00 PM,5:00 PM,pm,"02/26/2021, 3:34:54 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: N&D/MISC,Quality of Life,N&D/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-24 10:41:00,250 FOREST AV,37.443794,-122.159584
210000500,"02/19/2021, 8:00:00 pm",2/19/2021,February,Friday,8:00:00 PM,8:00 PM,pm,"02/23/2021, 4:30:12 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-19 13:00:00,250 FOREST AV,37.443794,-122.159584
210000487,"02/18/2021, 12:20:00 am",2/18/2021,February,Thursday,12:20:00 AM,1:00 AM,am,"02/20/2021, 4:08:55 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-17 17:20:00,250 FOREST AV,37.443794,-122.159584
210000394,"02/08/2021, 10:00:00 pm",2/8/2021,February,Monday,10:00:00 PM,1:00 PM,pm,"02/19/2021, 4:26:00 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: FOUND PROPERTY/MISC,Property Crime,FOUND PROPERTY/MISC</br><b>Disposition: </b>REPORT MADE<br /><b>Report Date: </b>2021-02-08 15:15:00,250 FOREST AV,37.443794,-122.159584
210000349,"02/03/2021, 5:56:00 pm",2/3/2021,February,Wednesday,5:56:00 PM,5:00 PM,pm,"02/05/2021, 3:08:50 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-02-03 10:56:00,250 FOREST AV,37.443794,-122.159584
210000318,"01/31/2021, 5:17:00 pm",1/31/2021,January,Sunday,5:17:00 PM,5:00 PM,pm,"02/02/2021, 3:40:46 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: PENAL CODE/DISOBEY COURT ORDER,Quality of Life,PENAL CODE/DISOBEY COURT ORDER</br><b>Disposition: </b>ARREST/BOOKED<br /><b>Report Date: </b>2021-01-31 10:17:00,250 FOREST AV,37.443794,-122.159584
210000266,"01/27/2021, 11:00:00 pm",1/27/2021,January,Wednesday,11:00:00 PM,1:00 PM,pm,"01/29/2021, 3:07:06 am",PALO ALTO,CA,94301,200 Block FOREST AV,RMS: WARRANT/OTHER AGENCY,Proactive Policing,WARRANT/OTHER AGENCY</br><b>Disposition: </b>MISD. CITATION<br /><b>Report Date: </b>2021-01-27 16:00:00,250 FOREST AV,37.443794,-122.159584
